id, token, freq
8492, b'\x93K', 1
8493, b'eiw', 1
8494, b'of a to', 1
8495, b'eire', 1
8496, b'nomen', 1
8497, b'erett', 1
8498, b'ereo ', 1
8499, b'hic di', 1
8500, b"'in", 1
8501, b'Vo ', 1
8502, b'of 1s', 1
8503, b'9 s', 1
8504, b'zo ', 1
8505, b'rt or', 1
8506, b'of 1st', 1
8507, b'hicu', 1
8508, b'ze c', 1
8509, b'\x93ver', 1
8510, b'mberi', 1
8511, b'hic o', 1
8512, b'mbenc', 1
8513, b'Dres', 1
8514, b'mb,', 1
8515, b'mbp', 1
8516, b'hic e', 1
8517, b'illg', 1
8518, b'of mas', 1
8519, b'lyg', 1
8520, b"' the ", 1
8521, b'w\xe2', 1
8522, b' trig', 1
8523, b'b\xe2', 1
8524, b'\xc3\x93', 1
8525, b'a \xe2', 1
8526, b'no di', 1
8527, b' for di', 1
8528, b'20 for', 1
8529, b"'can", 1
8530, b'no ha', 1
8531, b'ug in the ', 1
8532, b'd aug', 1
8533, b'ig b', 1
8534, b'ig)', 1
8535, b'of rig', 1
8536, b', acu', 1
8537, b'Fang', 1
8538, b'of coas', 1
8539, b'of the res', 1
8540, b' in the \xe2', 1
8541, b"' int", 1
8542, b'Hec', 1
8543, b'ang on', 1
8544, b'of sw', 1
8545, b'in the \xe2', 1
8546, b"' sp", 1
8547, b'gang', 1
8548, b'lan h', 1
8549, b'ecuse', 1
8550, b'ill, the ', 1
8551, b't of for', 1
8552, b'j)', 1
8553, b'usepp', 1
8554, b'3 c', 1
8555, b'j,', 1
8556, b'erip', 1
8557, b'of colo', 1
8558, b'of fri', 1
8559, b'Lup', 1
8560, b'of ty', 1
8561, b'of san', 1
8562, b'up.\n', 1
8563, b'hate c', 1
8564, b'of mou', 1
8565, b'a  d', 1
8566, b'of eig', 1
8567, b'Kum', 1
8568, b'shlan', 1
8569, b'of nin', 1
8570, b'per d', 1
8571, b'eis,', 1
8572, b'of-y', 1
8573, b'F m', 1
8574, b'S on', 1
8575, b'ot or', 1
8576, b'ain tr', 1
8577, b'hat or', 1
8578, b'F ha', 1
8579, b'du ha', 1
8580, b'hat tr', 1
8581, b'3 tr', 1
8582, b'clec', 1
8583, b'lan or', 1
8584, b'z by', 1
8585, b'lan.\n', 1
8586, b'per, an', 1
8587, b'ly\xe2', 1
8588, b'very,', 1
8589, b'res.\n\n', 1
8590, b' or or', 1
8591, b'F i', 1
8592, b'\x93 by', 1
8593, b'os.\n\n', 1
8594, b'res e', 1
8595, b't of or', 1
8596, b'Ford', 1
8597, b'\x93D', 1
8598, b'ya\xe2', 1
8599, b'os, the ', 1
8600, b'lot of', 1
8601, b'of inh', 1
8602, b'F, the ', 1
8603, b'\x93 e', 1
8604, b'lan.\n\n', 1
8605, b'of ast', 1
8606, b'rglan', 1
8607, b'F0', 1
8608, b'noum', 1
8609, b'\x80\x95', 1
8610, b'rm, the ', 1
8611, b'ofilin', 1
8612, b'lanx', 1
8613, b'of et', 1
8614, b' orang', 1
8615, b't of, an', 1
8616, b'no\xe2', 1
8617, b'of mul', 1
8618, b'ward s', 1
8619, b'du s', 1
8620, b't of, a', 1
8621, b'ang\xe2', 1
8622, b'of-se', 1
8623, b'in the ord', 1
8624, b'eatne', 1
8625, b'puz', 1
8626, b'eat, a', 1
8627, b'eat tr', 1
8628, b'sh in the ', 1
8629, b'of len', 1
8630, b'per, a', 1
8631, b'way, n', 1
8632, b'eat, the ', 1
8633, b'ill in the ', 1
8634, b'z co', 1
8635, b'sheat', 1
8636, b'd in on', 1
8637, b'wave or', 1
8638, b'precu', 1
8639, b'.\nRya', 1
8640, b'mb a', 1
8641, b'D, the ', 1
8642, b'zure', 1
8643, b'd amb', 1
8644, b'eat.\n', 1
8645, b'z h', 1
8646, b' ecl', 1
8647, b'no, the ', 1
8648, b'of rang', 1
8649, b'Rand ', 1
8650, b'wz', 1
8651, b'noz', 1
8652, b'os m', 1
8653, b'of an u', 1
8654, b', the wa', 1
8655, b'durg', 1
8656, b' one r', 1
8657, b'Pang', 1
8658, b'R, the ', 1
8659, b'ya by', 1
8660, b'of rot', 1
8661, b'angwa', 1
8662, b'Esp', 1
8663, b'P, the ', 1
8664, b'of an an', 1
8665, b'tswa', 1
8666, b' by, the ', 1
8667, b'ces by', 1
8668, b'E m', 1
8669, b'P in', 1
8670, b'hat, the ', 1
8671, b'ces n', 1
8672, b'Gya', 1
8673, b'J00', 1
8674, b' or by', 1
8675, b'ces or', 1
8676, b'locu', 1
8677, b'C or', 1
8678, b'jul', 1
8679, b'd aeri', 1
8680, b'dured', 1
8681, b'CG', 1
8682, b'd a for', 1
8683, b'of sei', 1
8684, b'du a', 1
8685, b'Thn', 1
8686, b'Cs,', 1
8687, b'nored', 1
8688, b'hiz', 1
8689, b'lomer', 1
8690, b'of emi', 1
8691, b'E7', 1
8692, b'ate wa', 1
8693, b'rga ', 1
8694, b'.\nSang', 1
8695, b'E\n', 1
8696, b'Gup', 1
8697, b' 19 a', 1
8698, b'E an', 1
8699, b'Jord', 1
8700, b'P\n', 1
8701, b'zere', 1
8702, b'of an or', 1
8703, b' for 19', 1
8704, b'There s', 1
8705, b'of ang', 1
8706, b'The op', 1
8707, b'eriff', 1
8708, b'of eli', 1
8709, b'of too ', 1
8710, b' nul', 1
8711, b'of an h', 1
8712, b'7 n', 1
8713, b'e spu', 1
8714, b'of cin', 1
8715, b'hid the ', 1
8716, b'e sang', 1
8717, b'of 199', 1
8718, b'The ov', 1
8719, b'J0', 1
8720, b'hium', 1
8721, b'ya, the ', 1
8722, b'of rew', 1
8723, b'j),', 1
8724, b'rt ex', 1
8725, b'hi di', 1
8726, b'igul', 1
8727, b'ere, the ', 1
8728, b'was by', 1
8729, b'ig i', 1
8730, b'D8', 1
8731, b'ia me', 1
8732, b'up, the ', 1
8733, b'The over', 1
8734, b'J on', 1
8735, b'ia ex', 1
8736, b'ordia', 1
8737, b'L in', 1
8738, b'ord, the ', 1
8739, b'iagra', 1
8740, b'd fuse', 1
8741, b'The ot', 1
8742, b'E\xe2', 1
8743, b'ia),', 1
8744, b'hi),', 1
8745, b'd f\xc3', 1
8746, b'-hi', 1
8747, b'up\xe2', 1
8748, b'ia to the ', 1
8749, b'use by', 1
8750, b' sunn', 1
8751, b'3 in', 1
8752, b'L me', 1
8753, b'ordW', 1
8754, b'mb the ', 1
8755, b'The sup', 1
8756, b'L i', 1
8757, b'erill', 1
8758, b'enc e', 1
8759, b'mb t', 1
8760, b'reds,', 1
8761, b'The ou', 1
8762, b'Benc', 1
8763, b'WB', 1
8764, b'sorg', 1
8765, b'Dug', 1
8766, b'W in', 1
8767, b'so me', 1
8768, b'BD', 1
8769, b'nnya', 1
8770, b'ss, the ', 1
8771, b'The thi', 1
8772, b'nn b', 1
8773, b'll me', 1
8774, b', the red', 1
8775, b'The sin', 1
8776, b'mid s', 1
8777, b'Oup', 1
8778, b'W i', 1
8779, b'umper', 1
8780, b'ord-', 1
8781, b'red me', 1
8782, b'mend s', 1
8783, b'LU', 1
8784, b'sse t', 1
8785, b'um me', 1
8786, b'Thorse', 1
8787, b'y, me', 1
8788, b'The cas', 1
8789, b'ous me', 1
8790, b'ig in', 1
8791, b'men e', 1
8792, b'ous n', 1
8793, b'ig,', 1
8794, b'8 n', 1
8795, b'-ts', 1
8796, b'Nug', 1
8797, b'ew-', 1
8798, b'Dew', 1
8799, b'os)', 1
8800, b'ugri', 1
8801, b'spous', 1
8802, b'red di', 1
8803, b'(1)', 1
8804, b'uga ', 1
8805, b'cese r', 1
8806, b'C, the ', 1
8807, b'ew"', 1
8808, b'ces ex', 1
8809, b'per, the ', 1
8810, b'3  ', 1
8811, b'Sos', 1
8812, b'uge r', 1
8813, b'rm 1', 1
8814, b'permen', 1
8815, b'res),', 1
8816, b'ug,', 1
8817, b'perno', 1
8818, b'and   ', 1
8819, b'e rew', 1
8820, b'ug in', 1
8821, b'of, and the ', 1
8822, b', the D', 1
8823, b' for  ', 1
8824, b'qa', 1
8825, b' mew', 1
8826, b'of exper', 1
8827, b'rd  ', 1
8828, b'sspor', 1
8829, b'of susp', 1
8830, b'rdous', 1
8831, b' on  ', 1
8832, b'd ori', 1
8833, b'zew', 1
8834, b'ot to the ', 1
8835, b'igate ', 1
8836, b'of the por', 1
8837, b'eeso', 1
8838, b'of diss', 1
8839, b'ord  ', 1
8840, b'yari', 1
8841, b'upstat', 1
8842, b'V or', 1
8843, b'Wya', 1
8844, b'\x93ri', 1
8845, b'hi t', 1
8846, b'ughi', 1
8847, b'pup', 1
8848, b'3 di', 1
8849, b'Mpu', 1
8850, b'ugly', 1
8851, b'ya on', 1
8852, b'ew\xe2', 1
8853, b'mer-', 1
8854, b'd sang', 1
8855, b'CK', 1
8856, b'eest', 1
8857, b'ug i', 1
8858, b'ya in the ', 1
8859, b'of the lit', 1
8860, b'mer di', 1
8861, b'd sly', 1
8862, b'B\xe2', 1
8863, b'ee in the ', 1
8864, b'so to the ', 1
8865, b'of the enc', 1
8866, b'rt to the ', 1
8867, b'ord di', 1
8868, b'Bug', 1
8869, b'oser,', 1
8870, b'wa, and the ', 1
8871, b'ew or', 1
8872, b'B by', 1
8873, b'N),', 1
8874, b'z an', 1
8875, b'ugen', 1
8876, b'waned in', 1
8877, b'By o', 1
8878, b'z),', 1
8879, b'sh su', 1
8880, b'ug f', 1
8881, b'du an', 1
8882, b'use  ', 1
8883, b'0B', 1
8884, b'eeres', 1
8885, b'nne C', 1
8886, b'upa ', 1
8887, b'of 100', 1
8888, b'du h', 1
8889, b'y ori', 1
8890, b'd fee', 1
8891, b' in the 3', 1
8892, b'B in the ', 1
8893, b'Osp', 1
8894, b'  ya', 1
8895, b'a use', 1
8896, b'lite r', 1
8897, b'e CM', 1
8898, b'\x93  ', 1
8899, b'ate M', 1
8900, b'(1 a', 1
8901, b'a ord', 1
8902, b'ne by', 1
8903, b'e rain', 1
8904, b'ate (1', 1
8905, b' dine', 1
8906, b'nny,', 1
8907, b'erie c', 1
8908, b'ya or', 1
8909, b' dien', 1
8910, b'(1\xe2', 1
8911, b'   in', 1
8912, b' or on', 1
8913, b' dienc', 1
8914, b'e CH', 1
8915, b'tive C', 1
8916, b'K h', 1
8917, b'O or', 1
8918, b'ew ex', 1
8919, b' did in', 1
8920, b'K a', 1
8921, b'inof', 1
8922, b'ew an ', 1
8923, b'litew', 1
8924, b' dience', 1
8925, b'enc m', 1
8926, b' an L', 1
8927, b'lit a', 1
8928, b'\x93 me', 1
8929, b'ew tr', 1
8930, b' on to the ', 1
8931, b'Lain', 1
8932, b'\x93 m', 1
8933, b'ces to the ', 1
8934, b'so ex', 1
8935, b'.\nJu', 1
8936, b'porce', 1
8937, b'lit:', 1
8938, b' to the per', 1
8939, b'osso', 1
8940, b'rge h', 1
8941, b'porous', 1
8942, b'ord:', 1
8943, b' to the O', 1
8944, b'(1),', 1
8945, b'et to the ', 1
8946, b'ul ex', 1
8947, b'rgri', 1
8948, b'duli', 1
8949, b'usep', 1
8950, b'(1 an', 1
8951, b'ule C', 1
8952, b'du i', 1
8953, b'res:', 1
8954, b'of the  t', 1
8955, b' ex-', 1
8956, b'ee, the ', 1
8957, b'yof', 1
8958, b'ulee', 1
8959, b'e C\xe2', 1
8960, b'ul, the ', 1
8961, b'use e', 1
8962, b'h ari', 1
8963, b'so tr', 1
8964, b'ain, the ', 1
8965, b'h a me', 1
8966, b'eat to the ', 1
8967, b' exot', 1
8968, b' me b', 1
8969, b'Gate ', 1
8970, b'Kli', 1
8971, b'ne\xe2', 1
8972, b'no tr', 1
8973, b'Kate ', 1
8974, b'p\xe2', 1
8975, b'no to the ', 1
8976, b'ainsh', 1
8977, b'e Cot', 1
8978, b'Mum', 1
8979, b'no an', 1
8980, b'd sce', 1
8981, b':B', 1
8982, b'M, an', 1
8983, b'soph', 1
8984, b'ote h', 1
8985, b'umne', 1
8986, b'ver:', 1
8987, b'cuati', 1
8988, b'4:', 1
8989, b'L le', 1
8990, b'Mate ', 1
8991, b'igm', 1
8992, b'verne', 1
8993, b'D c', 1
8994, b'M.\n\n', 1
8995, b'ence\xe2', 1
8996, b'ri, an', 1
8997, b'ver  ', 1
8998, b'eat:', 1
8999, b'lly\xe2', 1
9000, b'so int', 1
9001, b', an ex', 1
9002, b'eate h', 1
9003, b'Usin', 1
9004, b'\x93st', 1
9005, b'lan b', 1
9006, b'rgre', 1
9007, b'llyer,', 1
9008, b'eat co', 1
9009, b'noure', 1
9010, b'lan),', 1
9011, b'up on', 1
9012, b'ph"', 1
9013, b'eter,', 1
9014, b'sh ex', 1
9015, b' had of', 1
9016, b'y, on', 1
9017, b'encer,', 1
9018, b'B),', 1
9019, b'zer,', 1
9020, b'ete h', 1
9021, b'ige and ', 1
9022, b'of o ', 1
9023, b'y,"', 1
9024, b'rgh a', 1
9025, b' in the li', 1
9026, b' on ex', 1
9027, b'00 in the ', 1
9028, b'ill to the ', 1
9029, b'osph', 1
9030, b'et, the ', 1
9031, b'ul su', 1
9032, b'in the li', 1
9033, b'rg, a', 1
9034, b'00 su', 1
9035, b'ill  ', 1
9036, b'Hate ', 1
9037, b'ul in the ', 1
9038, b'in the ph', 1
9039, b'and sin', 1
9040, b"ord'", 1
9041, b'ffee', 1
9042, b'rt, s', 1
9043, b'ul b', 1
9044, b'and ph', 1
9045, b'orm by', 1
9046, b' in the ph', 1
9047, b'), by', 1
9048, b'etres', 1
9049, b'ul me', 1
9050, b'orm in the ', 1
9051, b': an ', 1
9052, b'Iul', 1
9053, b'ust\xe2', 1
9054, b'et di', 1
9055, b'lysin', 1
9056, b'ph, a', 1
9057, b'rt ac', 1
9058, b'up or', 1
9059, b'ul, an', 1
9060, b'lyph', 1
9061, b'litate ', 1
9062, b' did the ', 1
9063, b'Uly', 1
9064, b'tt to', 1
9065, b'oter,', 1
9066, b'ph, an', 1
9067, b' orot', 1
9068, b'red or', 1
9069, b'00 n', 1
9070, b'ence ex', 1
9071, b'KA', 1
9072, b'\x93and ', 1
9073, b'a ph', 1
9074, b'tty o', 1
9075, b'wave of', 1
9076, b'ew int', 1
9077, b'red tr', 1
9078, b'I the ', 1
9079, b'\x93 int', 1
9080, b'ss le', 1
9081, b'rt had ', 1
9082, b'uly o', 1
9083, b'per.\n\n', 1
9084, b'ew),', 1
9085, b'E),', 1
9086, b'nore', 1
9087, b'ulei', 1
9088, b'ew le', 1
9089, b'er, by', 1
9090, b'spence', 1
9091, b'd the 20', 1
9092, b'), int', 1
9093, b'ous or', 1
9094, b'V),', 1
9095, b'nn m', 1
9096, b'e rI', 1
9097, b'er, e', 1
9098, b"ward'", 1
9099, b'sin on', 1
9100, b'20:', 1
9101, b'e C4', 1
9102, b'hich tr', 1
9103, b'tt int', 1
9104, b'wardsh', 1
9105, b'sin, the ', 1
9106, b' by:', 1
9107, b'eat d', 1
9108, b'e Clan', 1
9109, b'3 int', 1
9110, b'D or', 1
9111, b'tt f', 1
9112, b'ain:', 1
9113, b'ward e', 1
9114, b'in the 3', 1
9115, b'state h', 1
9116, b'eat c', 1
9117, b'  lan', 1
9118, b'ot:', 1
9119, b', the , an', 1
9120, b'orm c', 1
9121, b'lit in', 1
9122, b'eat, an', 1
9123, b'ousne', 1
9124, b'3:', 1
9125, b'Grit', 1
9126, b'ot ac', 1
9127, b'umous', 1
9128, b"sin'", 1
9129, b'lit int', 1
9130, b'eat in the ', 1
9131, b'Pous', 1
9132, b'e hul', 1
9133, b'of supp', 1
9134, b'rg)', 1
9135, b' or in the ', 1
9136, b'eats,', 1
9137, b"'tre", 1
9138, b': co', 1
9139, b'PV', 1
9140, b'nn o', 1
9141, b'd a o', 1
9142, b'in the q', 1
9143, b', the 20', 1
9144, b': int', 1
9145, b'P o', 1
9146, b'V co', 1
9147, b'nn s', 1
9148, b'rt\n\nT', 1
9149, b'ultiv', 1
9150, b'and lit', 1
9151, b'20 me', 1
9152, b'7:', 1
9153, b'D o', 1
9154, b'e scu', 1
9155, b'sh:', 1
9156, b'ul int', 1
9157, b'.\nEx', 1
9158, b'7 int', 1
9159, b'sh ac', 1
9160, b'd omi', 1
9161, b'mer.\n', 1
9162, b'ure or', 1
9163, b'e cance', 1
9164, b'orm.\n', 1
9165, b'ure for', 1
9166, b'ott of', 1
9167, b'lly.\n', 1
9168, b' for to', 1
9169, b'lit i', 1
9170, b'"V', 1
9171, b'lit.', 1
9172, b':D', 1
9173, b'HV', 1
9174, b'ei:', 1
9175, b'osmi', 1
9176, b'and kin', 1
9177, b', the H', 1
9178, b'phate ', 1
9179, b'V b', 1
9180, b'eires', 1
9181, b'micu', 1
9182, b'ph to the ', 1
9183, b'"sh', 1
9184, b'7"', 1
9185, b': to', 1
9186, b'V di', 1
9187, b'ph had ', 1
9188, b'ate stat', 1
9189, b'e Cin', 1
9190, b'7 ac', 1
9191, b'V to the ', 1
9192, b'cuate ', 1
9193, b'lly"', 1
9194, b'3 had ', 1
9195, b'ss had ', 1
9196, b'of expre', 1
9197, b'state the ', 1
9198, b'lly to the ', 1
9199, b'ces d', 1
9200, b'\x93 ac', 1
9201, b'lank', 1
9202, b'ain to the ', 1
9203, b', a to', 1
9204, b'rit for', 1
9205, b'men co', 1
9206, b'je and ', 1
9207, b'ly),', 1
9208, b'res)', 1
9209, b'ph to', 1
9210, b'ate men', 1
9211, b'rit"', 1
9212, b' meri', 1
9213, b' to the cu', 1
9214, b'enc u', 1
9215, b'resd', 1
9216, b'd the mer', 1
9217, b'muri', 1
9218, b'ph co', 1
9219, b'ate H', 1
9220, b'h a to', 1
9221, b'kin"', 1
9222, b' me"', 1
9223, b'\x93S', 1
9224, b'up had ', 1
9225, b'enck', 1
9226, b'state to ', 1
9227, b'muj', 1
9228, b'pher,', 1
9229, b'h a tr', 1
9230, b'kin-', 1
9231, b'V had ', 1
9232, b')\xe2', 1
9233, b'h a for', 1
9234, b'kinos', 1
9235, b'"ord', 1
9236, b'j and the ', 1
9237, b'hrer,', 1
9238, b'per"', 1
9239, b'ate per', 1
9240, b' me f', 1
9241, b' had mu', 1
9242, b'ei),', 1
9243, b'ph h', 1
9244, b'P to', 1
9245, b'pya', 1
9246, b'min n', 1
9247, b'per),', 1
9248, b'of the min', 1
9249, b't of le', 1
9250, b'Pase', 1
9251, b' hee', 1
9252, b'up),', 1
9253, b'per le', 1
9254, b'ff h', 1
9255, b'Moz', 1
9256, b't of on', 1
9257, b'H i', 1
9258, b'eiff', 1
9259, b'rt and the ', 1
9260, b'up le', 1
9261, b'rit-', 1
9262, b'ces le', 1
9263, b'20\n\nT', 1
9264, b'e Cz', 1
9265, b'7 me', 1
9266, b'q\xc2', 1
9267, b'rte ', 1
9268, b'ewrit', 1
9269, b'use"', 1
9270, b'ff on', 1
9271, b"sed'", 1
9272, b'20 m', 1
9273, b'K an', 1
9274, b'qin.', 1
9275, b'\x93Mo', 1
9276, b'et me', 1
9277, b' bure', 1
9278, b'ew had ', 1
9279, b't of:', 1
9280, b"'Su", 1
9281, b'3 me', 1
9282, b'ei had ', 1
9283, b'osven', 1
9284, b"per'", 1
9285, b'mer on', 1
9286, b'kin, a', 1
9287, b'Moos', 1
9288, b't of ex', 1
9289, b'3"', 1
9290, b'D sp', 1
9291, b'Omer', 1
9292, b'rt ti', 1
9293, b'in took', 1
9294, b'lan.', 1
9295, b'asemen', 1
9296, b' had in t', 1
9297, b't of to', 1
9298, b'Oos', 1
9299, b'S\xe2', 1
9300, b'lan k', 1
9301, b', a sp', 1
9302, b'men ac', 1
9303, b'shi an', 1
9304, b' trum', 1
9305, b't of ac', 1
9306, b'8 tr', 1
9307, b'in that c', 1
9308, b'er, ex', 1
9309, b'l awa', 1
9310, b' mese', 1
9311, b'shi-', 1
9312, b'Mott', 1
9313, b' to the stat', 1
9314, b'\n\nTV', 1
9315, b'qua ', 1
9316, b'ss y', 1
9317, b'umet', 1
9318, b'er, tr', 1
9319, b'wardshi', 1
9320, b'ure ex', 1
9321, b'ria.', 1
9322, b'\n\nT.', 1
9323, b'V n', 1
9324, b'cuum', 1
9325, b'er, sp', 1
9326, b'ing the wa', 1
9327, b'ria i', 1
9328, b' exti', 1
9329, b'Pria', 1
9330, b'V sp', 1
9331, b'in that l', 1
9332, b'rit i', 1
9333, b'Molly', 1
9334, b'mming the ', 1
9335, b'ust.\n', 1
9336, b' or for', 1
9337, b'rite and ', 1
9338, b'ria for', 1
9339, b'men or', 1
9340, b'\n\nTS', 1
9341, b'"rit', 1
9342, b'et le', 1
9343, b', any o', 1
9344, b'e Cust', 1
9345, b'6:', 1
9346, b'Lance', 1
9347, b'iarit', 1
9348, b'rt a s', 1
9349, b'd the 6', 1
9350, b'shirt', 1
9351, b' led s', 1
9352, b'ia ac', 1
9353, b'ss e', 1
9354, b'um le', 1
9355, b'ench t', 1
9356, b' for le', 1
9357, b'ff to', 1
9358, b'rit in', 1
9359, b'shi),', 1
9360, b'V-', 1
9361, b'iagr', 1
9362, b'rt ro', 1
9363, b'er, for', 1
9364, b'aine and ', 1
9365, b'e Case', 1
9366, b'V to', 1
9367, b'ti\xe2', 1
9368, b'min, the ', 1
9369, b'er, k', 1
9370, b', a  ', 1
9371, b'ust le', 1
9372, b'e the D', 1
9373, b'e C\xc3', 1
9374, b'V, an', 1
9375, b've \xe2', 1
9376, b'no k', 1
9377, b'll ac', 1
9378, b'e her,', 1
9379, b'cle the ', 1
9380, b'in the shi', 1
9381, b', a ti', 1
9382, b'ff me', 1
9383, b'd sei', 1
9384, b'eat had ', 1
9385, b' lease', 1
9386, b'Dance', 1
9387, b'ss\xc3', 1
9388, b'll sp', 1
9389, b'mid c', 1
9390, b', the , a', 1
9391, b'eate the ', 1
9392, b'), le', 1
9393, b'hich for', 1
9394, b'sse to ', 1
9395, b'ller t', 1
9396, b'mmas', 1
9397, b'ain),', 1
9398, b', the q', 1
9399, b'ew sp', 1
9400, b'ure le', 1
9401, b'hich sp', 1
9402, b'z sp', 1
9403, b'ffer t', 1
9404, b'd case', 1
9405, b'stershi', 1
9406, b'  in t', 1
9407, b'orm"', 1
9408, b'res, s', 1
9409, b'ase to the ', 1
9410, b'h aster', 1
9411, b'), me', 1
9412, b'shi,', 1
9413, b': k', 1
9414, b'jing a', 1
9415, b'd the q', 1
9416, b'no, s', 1
9417, b'tting the ', 1
9418, b'orm le', 1
9419, b'ff d', 1
9420, b'eat"', 1
9421, b'kin e', 1
9422, b'shi a', 1
9423, b': e', 1
9424, b'os\xc3', 1
9425, b'cle to ', 1
9426, b'ormos', 1
9427, b' or le', 1
9428, b'ff.\n\n', 1
9429, b'l aff', 1
9430, b'eater,', 1
9431, b':A', 1
9432, b'clou', 1
9433, b'mi\xc3', 1
9434, b'orm-', 1
9435, b' or had ', 1
9436, b'l a d', 1
9437, b'eat to', 1
9438, b' led S', 1
9439, b'Gerv', 1
9440, b'Patt', 1
9441, b'osgr', 1
9442, b'll y', 1
9443, b'd cred', 1
9444, b'riff', 1
9445, b'ence the ', 1
9446, b'l aster', 1
9447, b'kin an', 1
9448, b' had in the ', 1
9449, b't of k', 1
9450, b' lever', 1
9451, b'Ping a', 1
9452, b'ss and the ', 1
9453, b'rd y', 1
9454, b'ase or', 1
9455, b'kinne', 1
9456, b'e the Mo', 1
9457, b' led a', 1
9458, b'\x93ster', 1
9459, b'rd k', 1
9460, b'orming the ', 1
9461, b'ate mi', 1
9462, b'mer tr', 1
9463, b'kin a', 1
9464, b'Morg', 1
9465, b'VA', 1
9466, b'riq', 1
9467, b'nne t', 1
9468, b'clen', 1
9469, b'mining the ', 1
9470, b'rd:', 1
9471, b'ormatt', 1
9472, b'mer ex', 1
9473, b' or y', 1
9474, b'd Sq', 1
9475, b'riann', 1
9476, b'e and D', 1
9477, b'Move ', 1
9478, b'mine c', 1
9479, b'orm, the ', 1
9480, b'cat an', 1
9481, b'aseli', 1
9482, b'ured S', 1
9483, b'h amen', 1
9484, b'eath a', 1
9485, b'ster, a', 1
9486, b'e the q', 1
9487, b'ain, s', 1
9488, b'rge the ', 1
9489, b'orm.\n\n', 1
9490, b'cats,', 1
9491, b'ase had ', 1
9492, b've tim', 1
9493, b'd Sain', 1
9494, b'eate t', 1
9495, b'sterli', 1
9496, b'0A', 1
9497, b'e and q', 1
9498, b'rge and ', 1
9499, b'attli', 1
9500, b'mer, the ', 1
9501, b'd SK', 1
9502, b'eat.\n\n', 1
9503, b' had per', 1
9504, b'nn an', 1
9505, b'ain, an', 1
9506, b'ured c', 1
9507, b' y d', 1
9508, b'mer 19', 1
9509, b'd SC', 1
9510, b'eaty o', 1
9511, b'perk', 1
9512, b'ff m', 1
9513, b'd Sinc', 1
9514, b'eat k', 1
9515, b'e and K', 1
9516, b'DU', 1
9517, b'per for', 1
9518, b'd Ship', 1
9519, b'eate c', 1
9520, b'kinaw', 1
9521, b'e and V', 1
9522, b'ork had ', 1
9523, b'shatt', 1
9524, b'per n', 1
9525, b'red and the ', 1
9526, b'ster 19', 1
9527, b' had res', 1
9528, b'"red', 1
9529, b'aine s', 1
9530, b'"pre', 1
9531, b'ain n', 1
9532, b'attain', 1
9533, b'ured s', 1
9534, b'ate pri', 1
9535, b' for k', 1
9536, b'20, s', 1
9537, b'0 for', 1
9538, b'prey,', 1
9539, b'rging the ', 1
9540, b'att, an', 1
9541, b'ure n', 1
9542, b've pri', 1
9543, b'0020', 1
9544, b'e the k', 1
9545, b'sh an ', 1
9546, b'rge to ', 1
9547, b'ure co', 1
9548, b've 4', 1
9549, b'king),', 1
9550, b'00:', 1
9551, b'ence d', 1
9552, b'eat an', 1
9553, b'hich k', 1
9554, b'P ha', 1
9555, b'sh, s', 1
9556, b'd prel', 1
9557, b'y, an ', 1
9558, b'ew, s', 1
9559, b've 3', 1
9560, b'ence, the ', 1
9561, b'eate o', 1
9562, b'orkno', 1
9563, b'P1 ', 1
9564, b',\xe2', 1
9565, b'rtt', 1
9566, b'\x93 sp', 1
9567, b'd aster', 1
9568, b'in the rel', 1
9569, b'priet', 1
9570, b'\x93 r', 1
9571, b'lienc', 1
9572, b'cuper', 1
9573, b', scu', 1
9574, b'ase-', 1
9575, b'anced s', 1
9576, b'205', 1
9577, b't of ha', 1
9578, b'\x93\n', 1
9579, b'oting the ', 1
9580, b'e hat', 1
9581, b'li, s', 1
9582, b'wo in t', 1
9583, b'rely,', 1
9584, b'ence, s', 1
9585, b'ster co', 1
9586, b'20 f', 1
9587, b'e to 4', 1
9588, b'ooli', 1
9589, b'pergr', 1
9590, b'rel-', 1
9591, b'enced p', 1
9592, b'stering the ', 1
9593, b'men di', 1
9594, b'20 h', 1
9595, b'4, s', 1
9596, b'ei an', 1
9597, b'persp', 1
9598, b'y, k', 1
9599, b', the rel', 1
9600, b'encing a', 1
9601, b' cone', 1
9602, b'ster, s', 1
9603, b'Mover', 1
9604, b'ei ha', 1
9605, b'rt;', 1
9606, b'ot n', 1
9607, b'groo', 1
9608, b'd patt', 1
9609, b'rd le', 1
9610, b'rgat', 1
9611, b'encing', 1
9612, b'ster and the ', 1
9613, b'ork, s', 1
9614, b'Mone', 1
9615, b'etC', 1
9616, b'ote o', 1
9617, b'gret', 1
9618, b'mine o', 1
9619, b'rg r', 1
9620, b'encin', 1
9621, b'ster in the ', 1
9622, b'ork to the ', 1
9623, b'Daw', 1
9624, b'\x93W', 1
9625, b'1 \xe2', 1
9626, b'ugh in t', 1
9627, b'spenc', 1
9628, b'mating the ', 1
9629, b'eat sp', 1
9630, b'sterC', 1
9631, b'20  ', 1
9632, b'ing the Sr', 1
9633, b'ork, the ', 1
9634, b': an', 1
9635, b'\x93,', 1
9636, b'ei a', 1
9637, b'd cei', 1
9638, b' ket', 1
9639, b'Mok', 1
9640, b'-pre', 1
9641, b'K c', 1
9642, b' in the q', 1
9643, b'in the hi', 1
